"analysisId","analysisDescription","outcomeId","outcomeName","comparatorId","comparatorName","targetId","targetName","rr","ci95lb","ci95ub","p","target","comparator","targetDays","comparatorDays","eventsTarget","eventsComparator","logRr","seLogRr","llr"
3,"3yr 1:1 PSM (4)",4254542,"Hypopituitarism",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,116287,122629,1,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",436634,"Acariasis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,132,132,117004,122381,0,1,-16.2028946263903,NA,0.693147088690255
3,"3yr 1:1 PSM (4)",4091513,"Passing flatus",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",81893,"Ulcerative colitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",432593,"Kwashiorkor",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",73560,"Calcaneal spur",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4092879,"Absent kidney",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",76786,"Derangement of knee",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",74855,"Genital herpes simplex",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",432303,"Cocaine abuse",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",373478,"Presbyopia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",140648,"Onychomycosis due to dermatophyte",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1.24332095838356e-08,5.53957960386068e-17,0.616385659433303,0.0534590680511435,132,132,117004,118768,0,4,-18.202894752057,9.42572052787716,2.77258867250694
3,"3yr 1:1 PSM (4)",133655,"Burn of forearm",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",432595,"Amyloidosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4038835,"Hodgkin's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",433527,"Endometriosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,115501,122145,3,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",44783954,"Acid reflux",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",199192,"Abrasion and/or friction burn of trunk without infection",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",75354,"Osteochondropathy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,116958,122629,1,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",195873,"Leukorrhea",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",77650,"Aseptic necrosis of bone",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4201390,"Colostomy present",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4030042,"Toxic goiter",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",259995,"Foreign body in orifice",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",134461,"Tietze's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",73008,"Enthesopathy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,132,132,117004,121581,0,1,-16.2028946263903,NA,0.693147088690255
3,"3yr 1:1 PSM (4)",378427,"Tear film insufficiency",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.59713049391343e-10,NA,1.61289935949412,NA,132,132,116349,120982,1,2,-20.7643867830323,NA,1.38629435728104
3,"3yr 1:1 PSM (4)",81634,"Ptotic breast",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4291005,"Viral hepatitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",0.666666666666667,0.0878069099969247,4.02226849459034,0.677712682686924,132,132,114923,119636,2,4,-0.405465108108164,0.975645765854495,0.100677567753445
3,"3yr 1:1 PSM (4)",434926,"Iridocyclitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,115971,122079,1,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",141932,"Senile hyperkeratosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",196168,"Irregular periods",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,116267,121968,1,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",444132,"Injury of knee",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",192606,"Paraplegia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4115367,"Wrist joint pain",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",434327,"Cannabis abuse",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",380038,"Viral conjunctivitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4050747,"Fracture of upper limb",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,116288,121826,1,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",36713918,"Somatic dysfunction of lumbar region",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",196236,"Septic shock",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122623,0,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",4202045,"Postviral fatigue syndrome",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4012934,"Homocystinuria",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4088290,"Absence of breast",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",380688,"Hypoglycemic coma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",437264,"Tobacco dependence syndrome",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4103703,"Melena",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,132,132,117004,121716,0,1,-16.2028946263903,NA,0.693147088690255
3,"3yr 1:1 PSM (4)",40480893,"Nonspecific tuberculin test reaction",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",441788,"Human papilloma virus infection",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122611,0,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",81378,"Chondromalacia of patella",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",46269889,"Complication due to Crohn's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",137951,"Acquired keratoderma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",438130,"Opioid abuse",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4134455,"Mononeuropathy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",441589,"Endocarditis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",440193,"Wristdrop",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",443172,"Splinter of face, without major open wound",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4344500,"Impingement syndrome of shoulder region",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",434165,"Abnormal cervical smear",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",46286594,"Problem related to lifestyle",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",378424,"Astigmatism",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4019,"[PCH] incompletely controlled asthma (inflammatory final)",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1.59574468085107,1.11297187900997,2.31193871323358,0.0122141886611202,132,132,31615,56537,119,96,0.467340511826258,0.186496446381918,3.24193436645233
3,"3yr 1:1 PSM (4)",441818,"Hemangioma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,115979,122629,1,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4087647,"Rectal mass",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122365,0,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",381581,"Chalazion",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4156115,"Malignant neoplasm of endocrine gland",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,116094,121541,1,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",4345472,"Epstein-Barr virus disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",45757370,"Disproportion of reconstructed breast",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",438688,"Sarcoidosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",75911,"Acquired hallux valgus",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",377572,"Noise effects on inner ear",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",436409,"Abnormal pupil",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",73241,"Anal and rectal polyp",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",376707,"Acute conjunctivitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,108097,113796,9,9,NA,NA,NA
3,"3yr 1:1 PSM (4)",75576,"Irritable bowel syndrome",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1.32121663993817e-09,3.00206380722758e-28,5.82580618024491,0.218551777606402,132,132,116226,122041,1,1,-20.4447128279271,16.6164737004453,0.693147177917515
3,"3yr 1:1 PSM (4)",78619,"Contusion of knee",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",440329,"Herpes zoster without complication",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",4,0.59185271742594,78.2022693162452,0.265839575195854,132,132,114240,121828,4,1,1.38629436111989,1.24588925312536,0.963723785108787
3,"3yr 1:1 PSM (4)",374375,"Impacted cerumen",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",437082,"Ankylosing spondylitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,132,132,117004,121581,0,1,-16.2028946263903,NA,0.693147088690255
3,"3yr 1:1 PSM (4)",140641,"Verruca vulgaris",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122611,0,1,NA,NA,NA
3,"3yr 1:1 PSM (4)",260134,"Croup",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",439790,"Psychalgia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4170770,"Epidermoid cyst",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,132,132,117004,121920,0,1,-16.2028946263903,NA,0.693147088690255
3,"3yr 1:1 PSM (4)",4248870,"Visceroptosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4209423,"Nicotine dependence",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",40481632,"Ganglion cyst",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4115402,"Difficulty sleeping",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",196456,"Gallstone",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1969911424762640,NA,NA,NA,132,132,115906,122210,2,1,35.2167649746003,NA,0.693147180559945
3,"3yr 1:1 PSM (4)",139099,"Ingrowing nail",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",140480,"Impetigo",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4103640,"Amputated foot",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",81151,"Sprain of ankle",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,116714,122629,1,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",380706,"Regular astigmatism",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4234533,"Tonsillitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",0.333333333333333,0.0164961668178061,2.60256907467657,0.394828344177422,132,132,116505,121092,1,3,-1.09861228866811,1.29112737322619,0.523248143764548
3,"3yr 1:1 PSM (4)",4083487,"Macular drusen",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",374923,"Bell's palsy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",433111,"Effects of hunger",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",200775,"Endometrial hyperplasia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",4215978,"Onychomycosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1.24332095838356e-08,5.53957960386068e-17,0.616385659433303,0.0534590680511435,132,132,117004,118768,0,4,-18.202894752057,9.42572052787716,2.77258867250694
3,"3yr 1:1 PSM (4)",201606,"Crohn's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122629,0,0,NA,NA,NA
3,"3yr 1:1 PSM (4)",443285,"Lesion of cervix",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,117004,122145,0,1,NA,NA,NA
4,"6mo 1:1 PSM (4)",40480893,"Nonspecific tuberculin test reaction",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",441589,"Endocarditis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",77650,"Aseptic necrosis of bone",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",441818,"Hemangioma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23641,23212,1,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",201606,"Crohn's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",137951,"Acquired keratoderma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",46269889,"Complication due to Crohn's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",4209423,"Nicotine dependence",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",374923,"Bell's palsy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",4344500,"Impingement syndrome of shoulder region",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
4,"6mo 1:1 PSM (4)",4018,"[PCH] incompletely controlled asthma (clinical final)",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1.55263157894737,1.03754486218858,2.35157852171401,0.0350574959560144,132,132,14102,17199,75,59,0.439951284179331,0.208735876686806,2.29129485952681
4,"6mo 1:1 PSM (4)",437082,"Ankylosing spondylitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,132,132,23751,23079,0,1,-16.2028946263903,NA,0.693147088690255
4,"6mo 1:1 PSM (4)",141932,"Senile hyperkeratosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,23751,23212,0,0,NA,NA,NA
